FROM_CURRENCY|TO_CURRENCY|RATE_DATE|RATE_TYPE|CONVERSION_RATE|INVERSE_RATE
SGD|NZD|28-MAY-2022|Spot|1.117860083|0.89457
SGD|NZD|28-NOV-2021|Spot|1.069228912|0.93525
SGD|NZD|28-OCT-2021|Spot|1.033686253|0.96741
SGD|NZD|29-DEC-2021|Spot|1.086137691|0.92069
SGD|NZD|29-JAN-2022|Spot|1.125556462|0.88845
SGD|NZD|29-MAR-2022|Spot|1.065053546|0.93892
SGD|NZD|29-MAY-2022|Spot|1.1156924|0.8963
SGD|NZD|29-NOV-2021|Spot|1.06916619|0.93531
SGD|NZD|30-APR-2022|"Monthly Average"|1.082618964|0.92369
SGD|NZD|30-APR-2022|Corporate|1.119397936|0.89334
SGD|NZD|30-DEC-2021|Spot|1.083589825|0.92286
SGD|NZD|30-JAN-2022|Spot|1.127625857|0.88682
SGD|NZD|30-MAR-2022|Spot|1.065303849|0.9387
SGD|NZD|30-NOV-2021|"Monthly Average"|1.049860469|0.95251
SGD|NZD|30-NOV-2021|Spot|1.07426667|0.93087
SGD|NZD|30-NOV-2021|Corporate|1.074556042|0.93062
SGD|NZD|30-OCT-2021|Spot|1.035146954|0.96605
SGD|NZD|30-SEP-2021|Corporate|1.06712|0.9371
SGD|NZD|30-SEP-2021|"Monthly Average"|1.050782|0.95167
SGD|NZD|31-AUG-2021|"Monthly Average"|1.058338|0.94488
SGD|NZD|31-AUG-2021|Corporate|1.05706|0.94602
SGD|NZD|31-DEC-2021|Corporate|1.083227638|0.92317
SGD|NZD|31-DEC-2021|Spot|1.081572145|0.92458
SGD|NZD|31-DEC-2021|"Monthly Average"|1.080395435|0.92559
SGD|NZD|31-JAN-2022|Corporate|1.125103482|0.88881
SGD|NZD|31-JAN-2022|"Monthly Average"|1.097199529|0.91141
SGD|NZD|31-JAN-2022|Spot|1.128456216|0.88617
SGD|NZD|31-JUL-2021|Corporate|1.058836|0.94443
SGD|NZD|31-JUL-2021|"Monthly Average"|1.056311|0.94669
SGD|NZD|31-MAR-2022|Spot|1.059481772|0.94386
SGD|NZD|31-MAR-2022|Corporate|1.063857397|0.93998
SGD|NZD|31-MAR-2022|"Monthly Average"|1.071600415|0.93318
SGD|NZD|31-MAY-2022|"Monthly Average"|1.129507931|0.88534
SGD|NZD|31-MAY-2022|Spot|1.115656257|0.89633
SGD|NZD|31-MAY-2022|Corporate|1.120131644|0.89275
SGD|NZD|31-OCT-2021|Spot|1.034221201|0.96691
SGD|NZD|31-OCT-2021|"Monthly Average"|1.049938373|0.95244
SGD|NZD|31-OCT-2021|Corporate|1.033666091|0.96743
SGD|USD|01-APR-2022|Spot|0.738606359|1.3539
SGD|USD|01-DEC-2021|Spot|0.729465144|1.37087
SGD|USD|01-FEB-2022|Spot|0.739934776|1.35147
SGD|USD|01-JAN-2022|Spot|0.7415257|1.34857
SGD|USD|01-JUN-2022|Spot|0.730113218|1.36965
SGD|USD|01-MAR-2022|Spot|0.737896079|1.3552
SGD|USD|01-NOV-2021|Spot|0.741388434|1.34882
SGD|USD|01-OCT-2021|Spot|0.736283|1.35817
SGD|USD|02-APR-2022|Spot|0.737002869|1.35685
SGD|USD|02-DEC-2021|Spot|0.733996884|1.3624
SGD|USD|02-FEB-2022|Spot|0.740928671|1.34966
SGD|USD|02-JAN-2022|Spot|0.741242564|1.34909
SGD|USD|02-JUN-2022|Spot|0.727065502|1.37539
SGD|USD|02-MAR-2022|Spot|0.736245838|1.35824
SGD|USD|02-NOV-2021|Spot|0.741728934|1.3482
SGD|USD|02-OCT-2021|Spot|0.737907235|1.35518
SGD|USD|03-APR-2022|Spot|0.737110819|1.35665
SGD|USD|03-DEC-2021|Spot|0.731213778|1.36759
SGD|USD|03-FEB-2022|Spot|0.741987909|1.34773
SGD|USD|03-JAN-2022|Spot|0.741465947|1.34868
SGD|USD|03-JUN-2022|Spot|0.729083709|1.37158
SGD|USD|03-MAR-2022|Spot|0.737550712|1.35584
SGD|USD|03-NOV-2021|Spot|0.741258773|1.34906
SGD|USD|03-OCT-2021|Spot|0.736485227|1.3578
SGD|USD|04-APR-2022|Spot|0.737082973|1.3567
SGD|USD|04-DEC-2021|Spot|0.72909904|1.37156
SGD|USD|04-FEB-2022|Spot|0.744192595|1.34374
SGD|USD|04-JAN-2022|Spot|0.738861026|1.35343
SGD|USD|04-JUN-2022|Spot|0.726529628|1.37641
SGD|USD|04-MAR-2022|Spot|0.736344333|1.35806
SGD|USD|04-NOV-2021|Spot|0.740546052|1.35035
SGD|USD|04-OCT-2021|Spot|0.736367548|1.35802
SGD|USD|05-APR-2022|Spot|0.737164066|1.35655
SGD|USD|05-DEC-2021|Spot|0.728954937|1.37183
SGD|USD|05-FEB-2022|Spot|0.743270045|1.34541
SGD|USD|05-JAN-2022|Spot|0.737669821|1.35562
SGD|USD|05-JUN-2022|Spot|0.727171993|1.37519
SGD|USD|05-MAR-2022|Spot|0.734761549|1.36099
SGD|USD|05-NOV-2021|Spot|0.73984962|1.35163
SGD|USD|05-OCT-2021|Spot|0.736811928|1.3572
SGD|USD|06-APR-2022|Spot|0.736142106|1.35843
SGD|USD|06-DEC-2021|Spot|0.728591933|1.37251
SGD|USD|06-FEB-2022|Spot|0.743110944|1.34569
SGD|USD|06-JAN-2022|Spot|0.738198257|1.35465
SGD|USD|06-JUN-2022|Spot|0.727777013|1.37405
SGD|USD|06-MAR-2022|Spot|0.735024065|1.3605
SGD|USD|06-NOV-2021|Spot|0.740729581|1.35002
SGD|USD|06-OCT-2021|Spot|0.737184758|1.35651
SGD|USD|07-APR-2022|Spot|0.735701885|1.35925
SGD|USD|07-DEC-2021|Spot|0.730324831|1.36925
SGD|USD|07-FEB-2022|Spot|0.74308806|1.34574
SGD|USD|07-JAN-2022|Spot|0.734960696|1.36062
SGD|USD|07-JUN-2022|Spot|0.72682882|1.37584
SGD|USD|07-MAR-2022|Spot|0.735141754|1.36028
SGD|USD|07-NOV-2021|Spot|0.740481929|1.35047
SGD|USD|07-OCT-2021|Spot|0.735150496|1.36027
SGD|USD|08-APR-2022|Spot|0.734628557|1.36123
SGD|USD|08-DEC-2021|Spot|0.730492565|1.36894
SGD|USD|08-FEB-2022|Spot|0.743939763|1.34419
SGD|USD|08-JAN-2022|Spot|0.737459593|1.35601
SGD|USD|08-JUN-2022|Spot|0.727487953|1.37459
SGD|USD|08-MAR-2022|Spot|0.734343001|1.36176
SGD|USD|08-NOV-2021|Spot|0.740424174|1.35058
SGD|USD|08-OCT-2021|Spot|0.73652527|1.35773
SGD|USD|09-APR-2022|Spot|0.733573471|1.36319
SGD|USD|09-DEC-2021|Spot|0.733939683|1.36251
SGD|USD|09-FEB-2022|Spot|0.743538072|1.34492
SGD|USD|09-JAN-2022|Spot|0.737760598|1.35545
SGD|USD|09-JUN-2022|Spot|0.727406848|1.37475
SGD|USD|09-MAR-2022|Spot|0.732308758|1.36554
SGD|USD|09-NOV-2021|Spot|0.742341415|1.34709
SGD|USD|09-OCT-2021|Spot|0.738171885|1.3547
SGD|USD|10-APR-2022|Spot|0.733300112|1.3637
SGD|USD|10-DEC-2021|Spot|0.732376796|1.36542
SGD|USD|10-FEB-2022|Spot|1.341587399|0.74539
SGD|USD|10-JAN-2022|Spot|0.737759218|1.35546
SGD|USD|10-JUN-2022|Spot|0.724361412|1.38053
SGD|USD|10-MAR-2022|Spot|0.736630456|1.35753
SGD|USD|10-NOV-2021|Spot|0.742099681|1.34753
SGD|USD|10-OCT-2021|Spot|0.737787799|1.3554
SGD|USD|11-APR-2022|Spot|0.733405122|1.3635
SGD|USD|11-DEC-2021|Spot|0.733589711|1.36316
SGD|USD|11-FEB-2022|Spot|0.745786709|1.34087
SGD|USD|11-JAN-2022|Spot|0.737358301|1.35619
SGD|USD|11-JUN-2022|Spot|0.72089925|1.38716
SGD|USD|11-MAR-2022|Spot|0.736088365|1.35853
SGD|USD|11-NOV-2021|Spot|0.740127255|1.35112
SGD|USD|11-OCT-2021|Spot|0.737750478|1.35547
SGD|USD|12-APR-2022|Spot|0.732291895|1.36558
SGD|USD|12-DEC-2021|Spot|0.733040702|1.36418
SGD|USD|12-FEB-2022|Spot|0.744183898|1.34375
SGD|USD|12-JAN-2022|Spot|0.740102511|1.35116
SGD|USD|12-JUN-2022|Spot|0.720505015|1.38792
SGD|USD|12-MAR-2022|Spot|0.734288247|1.36186
SGD|USD|12-NOV-2021|Spot|0.739255155|1.35271
SGD|USD|12-OCT-2021|Spot|0.73875349|1.35363
SGD|USD|13-APR-2022|Spot|0.734094831|1.36222
SGD|USD|13-DEC-2021|Spot|0.732802989|1.36462
SGD|USD|13-FEB-2022|Spot|0.74223666|1.34728
SGD|USD|13-JAN-2022|Spot|0.742532514|1.34674
SGD|USD|13-JUN-2022|Spot|0.720522521|1.38788
SGD|USD|13-MAR-2022|Spot|0.737416491|1.35609
SGD|USD|13-NOV-2021|Spot|0.739409391|1.35243
SGD|USD|13-OCT-2021|Spot|0.737261941|1.35637
SGD|USD|14-APR-2022|Spot|0.73323465|1.36382
SGD|USD|14-DEC-2021|Spot|0.731210059|1.3676
SGD|USD|14-FEB-2022|Spot|0.742027973|1.34766
SGD|USD|14-JAN-2022|Spot|0.743407331|1.34516
SGD|USD|14-JUN-2022|Spot|0.718471204|1.39184
SGD|USD|14-MAR-2022|Spot|0.742024963|1.34766
SGD|USD|14-MAY-2022|Spot|0.717770978|1.3932
SGD|USD|14-NOV-2021|Spot|0.739372017|1.3525
SGD|USD|14-OCT-2021|Spot|0.739361096|1.35252
SGD|USD|15-APR-2022|Spot|0.73638633|1.35798
SGD|USD|15-DEC-2021|Spot|0.729862704|1.37012
SGD|USD|15-FEB-2022|Spot|0.742056966|1.34761
SGD|USD|15-JAN-2022|Spot|0.741888638|1.34791
SGD|USD|15-JUN-2022|Spot|0.718086026|1.39259
SGD|USD|15-MAR-2022|Spot|0.733285952|1.36372
SGD|USD|15-MAY-2022|Spot|0.718353488|1.39207
SGD|USD|15-NOV-2021|Spot|0.739141826|1.35292
SGD|USD|15-OCT-2021|Spot|0.741516408|1.34859
SGD|USD|16-DEC-2021|Spot|0.730284466|1.36933
SGD|USD|16-FEB-2022|Spot|0.743721349|1.34459
SGD|USD|16-JAN-2022|Spot|0.742011689|1.34769
SGD|USD|16-MAR-2022|Spot|0.732156324|1.36583
SGD|USD|16-MAY-2022|Spot|0.718776293|1.39125
SGD|USD|16-NOV-2021|Spot|0.739811377|1.3517
SGD|USD|16-OCT-2021|Spot|0.741532063|1.34856
SGD|USD|17-DEC-2021|Spot|0.733304156|1.36369
SGD|USD|17-FEB-2022|Spot|1.343555361|0.74429
SGD|USD|17-JAN-2022|Spot|0.741946913|1.34781
SGD|USD|17-MAR-2022|Spot|0.735017808|1.36051
SGD|USD|17-MAY-2022|Spot|0.71735056|1.39402
SGD|USD|17-NOV-2021|Spot|0.737490241|1.35595
SGD|USD|17-OCT-2021|Spot|0.741649216|1.34835
SGD|USD|18-DEC-2021|Spot|0.733026162|1.36421
SGD|USD|18-FEB-2022|Spot|1.343124491|0.74453
SGD|USD|18-JAN-2022|Spot|0.741681195|1.34829
SGD|USD|18-MAR-2022|Spot|0.738308994|1.35445
SGD|USD|18-NOV-2021|Spot|0.736431285|1.3579
SGD|USD|18-OCT-2021|Spot|0.741634687|1.34837
SGD|USD|19-DEC-2021|Spot|0.731224745|1.36757
SGD|USD|19-FEB-2022|Spot|0.742994175|1.34591
SGD|USD|19-JAN-2022|Spot|0.74040394|1.35061
SGD|USD|19-MAR-2022|Spot|0.737284837|1.35633
SGD|USD|19-MAY-2022|Spot|0.72085883|1.38723
SGD|USD|19-NOV-2021|Spot|0.736322868|1.3581
SGD|USD|19-OCT-2021|Spot|0.74120982|1.34915
SGD|USD|20-DEC-2021|Spot|0.73103722|1.36792
SGD|USD|20-FEB-2022|Spot|0.743002786|1.34589
SGD|USD|20-JAN-2022|Spot|0.742176473|1.34739
SGD|USD|20-MAR-2022|Spot|0.737618882|1.35571
SGD|USD|20-MAY-2022|Spot|0.724930148|1.37944
SGD|USD|20-NOV-2021|Spot|0.735625056|1.35939
SGD|USD|20-OCT-2021|Spot|0.743546261|1.34491
SGD|USD|21-DEC-2021|Spot|0.731714393|1.36665
SGD|USD|21-FEB-2022|Spot|0.743016005|1.34587
SGD|USD|21-JAN-2022|Spot|0.743935689|1.3442
SGD|USD|21-MAR-2022|Spot|0.737374367|1.35616
SGD|USD|21-NOV-2021|Spot|0.734505673|1.36146
SGD|USD|21-OCT-2021|Spot|0.74435315|1.34345
SGD|USD|22-DEC-2021|Spot|0.73218459|1.36578
SGD|USD|22-FEB-2022|Spot|1.345658932|0.74313
SGD|USD|22-JAN-2022|Spot|0.744112412|1.34388
SGD|USD|22-MAR-2022|Spot|0.73796293|1.35508
SGD|USD|22-OCT-2021|Spot|0.742798909|1.34626
SGD|USD|23-DEC-2021|Spot|0.73389468|1.36259
SGD|USD|23-FEB-2022|Spot|0.743473172|1.34504
SGD|USD|23-JAN-2022|Spot|0.743667804|1.34469
SGD|USD|23-MAR-2022|Spot|0.736653824|1.35749
SGD|USD|23-OCT-2021|Spot|0.741177434|1.3492
SGD|USD|24-DEC-2021|Spot|0.735614651|1.35941
SGD|USD|24-FEB-2022|Spot|0.743233945|1.34547
SGD|USD|24-JAN-2022|Spot|0.743630871|1.34475
SGD|USD|24-MAR-2022|Spot|0.736644719|1.35751
SGD|USD|24-MAY-2022|Spot|0.727849492|1.37391
SGD|USD|24-NOV-2021|Spot|0.732124754|1.36589
SGD|USD|24-OCT-2021|Spot|0.74164377|1.34836
SGD|USD|25-DEC-2021|Spot|0.736557952|1.35767
SGD|USD|25-FEB-2022|Spot|0.736223048|1.35828
SGD|USD|25-JAN-2022|Spot|0.742001341|1.34771
SGD|USD|25-MAR-2022|Spot|0.736658988|1.35748
SGD|USD|25-MAY-2022|Spot|0.729102083|1.37155
SGD|USD|25-NOV-2021|Spot|0.730806694|1.36835
SGD|USD|25-OCT-2021|Spot|0.741625575|1.34839
SGD|USD|26-DEC-2021|Spot|0.735561606|1.35951
SGD|USD|26-FEB-2022|Spot|0.738798749|1.35355
SGD|USD|26-JAN-2022|Spot|0.743683584|1.34466
SGD|USD|26-MAR-2022|Spot|0.736677971|1.35745
SGD|USD|26-MAY-2022|Spot|0.726312831|1.37682
SGD|USD|26-NOV-2021|Spot|0.731123866|1.36776
SGD|USD|26-OCT-2021|Spot|0.74247216|1.34685
SGD|USD|27-DEC-2021|Spot|0.73574987|1.35916
SGD|USD|27-FEB-2022|Spot|0.738735507|1.35366
SGD|USD|27-JAN-2022|Spot|0.743515179|1.34496
SGD|USD|27-MAR-2022|Spot|0.736387728|1.35798
SGD|USD|27-MAY-2022|Spot|0.727776586|1.37405
SGD|USD|27-NOV-2021|Spot|0.729057552|1.37163
SGD|USD|27-OCT-2021|Spot|0.741818981|1.34804
SGD|USD|28-DEC-2021|Spot|0.73694427|1.35695
SGD|USD|28-FEB-2022|Corporate|0.737896079|1.3552
SGD|USD|28-FEB-2022|Spot|0.738721276|1.35369
SGD|USD|28-FEB-2022|"Monthly Average"|0.742252251|1.34725
SGD|USD|28-JAN-2022|Spot|0.739005801|1.35317
SGD|USD|28-MAR-2022|Spot|0.736399084|1.35796
SGD|USD|28-MAY-2022|Spot|0.7302753|1.36935
SGD|USD|28-NOV-2021|Spot|0.729237331|1.3713
SGD|USD|28-OCT-2021|Spot|0.741694095|1.34826
SGD|USD|29-DEC-2021|Spot|0.738342642|1.35438
SGD|USD|29-JAN-2022|Spot|0.737772265|1.35543
SGD|USD|29-MAR-2022|Spot|0.734621414|1.36125
SGD|USD|29-MAY-2022|Spot|0.729155554|1.37145
SGD|USD|29-NOV-2021|Spot|0.729233876|1.3713
SGD|USD|30-APR-2022|"Monthly Average"|0.732698088|1.36482
SGD|USD|30-APR-2022|Corporate|0.722853511|1.38341
SGD|USD|30-DEC-2021|Spot|0.739579997|1.35212
SGD|USD|30-JAN-2022|Spot|0.738017206|1.35498
SGD|USD|30-MAR-2022|Spot|0.737839267|1.35531
SGD|USD|30-NOV-2021|Spot|0.729751664|1.37033
SGD|USD|30-NOV-2021|"Monthly Average"|0.736907192|1.35702
SGD|USD|30-NOV-2021|Corporate|0.729465144|1.37087
SGD|USD|30-OCT-2021|Spot|0.741359959|1.34887
SGD|USD|30-SEP-2021|Corporate|0.736283|1.35817
SGD|USD|31-AUG-2021|Corporate|0.744241|1.34365
SGD|USD|31-DEC-2021|"Monthly Average"|0.733166686|1.36395
SGD|USD|31-DEC-2021|Spot|0.739550641|1.35217
SGD|USD|31-DEC-2021|Corporate|0.7415257|1.34857
SGD|USD|31-JAN-2022|Corporate|0.739934776|1.35147
SGD|USD|31-JAN-2022|Spot|0.738007583|1.355
SGD|USD|31-JAN-2022|"Monthly Average"|0.740378678|1.35066
SGD|USD|31-JUL-2021|Corporate|0.738369|1.35434
SGD|USD|31-MAR-2022|Corporate|0.738606359|1.3539
SGD|USD|31-MAR-2022|Spot|0.739070291|1.35305
SGD|USD|31-MAR-2022|"Monthly Average"|0.736068661|1.35857
SGD|USD|31-MAY-2022|Corporate|0.730113218|1.36965
SGD|USD|31-MAY-2022|Spot|0.731724321|1.36663
SGD|USD|31-MAY-2022|"Monthly Average"|0.723333827|1.38249
SGD|USD|31-OCT-2021|"Monthly Average"|0.739892444|1.35155
SGD|USD|31-OCT-2021|Corporate|0.741388434|1.34882
SGD|USD|31-OCT-2021|Spot|0.741390726|1.34882
USD|AUD|01-APR-2022|Spot|1.333776707|0.74975
USD|AUD|01-DEC-2021|Spot|1.409226315|0.70961
USD|AUD|01-FEB-2022|Spot|1.41615345|0.70614
USD|AUD|01-JAN-2022|Spot|1.375926958|0.72678
USD|AUD|01-JUN-2022|Spot|1.39174524|0.71852
USD|AUD|01-MAR-2022|Spot|1.377291177|0.72606
USD|AUD|01-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|01-NOV-2021|Spot|1.328926941|0.75249
USD|AUD|02-APR-2022|Spot|1.334546984|0.74932
USD|AUD|02-DEC-2021|Spot|1.399486964|0.71455
USD|AUD|02-FEB-2022|Spot|1.406524468|0.71097
USD|AUD|02-JAN-2022|Spot|1.376674842|0.72639
USD|AUD|02-JUN-2022|Spot|1.396307412|0.71617
USD|AUD|02-MAR-2022|Spot|1.379994056|0.72464
USD|AUD|02-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|02-NOV-2021|Spot|1.327446471|0.75333
USD|AUD|02-OCT-2021|Spot|1.375608749|0.72695
USD|AUD|03-APR-2022|Spot|1.334708371|0.74923
USD|AUD|03-DEC-2021|Spot|1.409123644|0.70966
USD|AUD|03-FEB-2022|Spot|1.403733721|0.71239
USD|AUD|03-JAN-2022|Spot|1.375371576|0.72708
USD|AUD|03-JUN-2022|Spot|1.378821404|0.72526
USD|AUD|03-MAR-2022|Spot|1.373218297|0.72822
USD|AUD|03-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|03-NOV-2021|Spot|1.345982264|0.74295
USD|AUD|03-OCT-2021|Spot|1.377447189|0.72598
USD|AUD|04-APR-2022|Spot|1.333293993|0.75002
USD|AUD|04-DEC-2021|Spot|1.426264495|0.70113
USD|AUD|04-FEB-2022|Spot|1.400064025|0.71425
USD|AUD|04-JAN-2022|Spot|1.389820992|0.71952
USD|AUD|04-JUN-2022|Spot|1.387105933|0.72093
USD|AUD|04-MAR-2022|Spot|1.366925042|0.73157
USD|AUD|04-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|04-NOV-2021|Spot|1.345909921|0.74299
USD|AUD|04-OCT-2021|Spot|1.378329246|0.72552
USD|AUD|05-APR-2022|Spot|1.325079931|0.75467
USD|AUD|05-DEC-2021|Spot|1.428301506|0.70013
USD|AUD|05-FEB-2022|Spot|1.414893798|0.70677
USD|AUD|05-JAN-2022|Spot|1.380987563|0.72412
USD|AUD|05-JUN-2022|Spot|1.387585749|0.72068
USD|AUD|05-MAR-2022|Spot|1.358708308|0.73599
USD|AUD|05-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|05-NOV-2021|Spot|1.351360357|0.74
USD|AUD|05-OCT-2021|Spot|1.373134437|0.72826
USD|AUD|06-APR-2022|Spot|1.316414322|0.75964
USD|AUD|06-DEC-2021|Spot|1.428989169|0.6998
USD|AUD|06-FEB-2022|Spot|1.413963404|0.70723
USD|AUD|06-JAN-2022|Spot|1.377400248|0.72601
USD|AUD|06-JUN-2022|Spot|1.386176784|0.72141
USD|AUD|06-MAR-2022|Spot|1.356217058|0.73735
USD|AUD|06-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|06-NOV-2021|Spot|1.349595971|0.74096
USD|AUD|06-OCT-2021|Spot|1.370853057|0.72947
USD|AUD|07-APR-2022|Spot|1.325806808|0.75426
USD|AUD|07-DEC-2021|Spot|1.419605851|0.70442
USD|AUD|07-FEB-2022|Spot|1.41383864|0.70729
USD|AUD|07-JAN-2022|Spot|1.395431779|0.71662
USD|AUD|07-JUN-2022|Spot|1.387771597|0.72058
USD|AUD|07-MAR-2022|Spot|1.357280451|0.73677
USD|AUD|07-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|07-NOV-2021|Spot|1.351493543|0.73992
USD|AUD|07-OCT-2021|Spot|1.378242615|0.72556
USD|AUD|08-APR-2022|Spot|1.338458173|0.74713
USD|AUD|08-DEC-2021|Spot|1.418636995|0.7049
USD|AUD|08-FEB-2022|Spot|1.40616648|0.71115
USD|AUD|08-JAN-2022|Spot|1.391948585|0.71842
USD|AUD|08-JUN-2022|Spot|1.386953202|0.721
USD|AUD|08-MAR-2022|Spot|1.36587525|0.73213
USD|AUD|08-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|08-NOV-2021|Spot|1.351146628|0.74011
USD|AUD|08-OCT-2021|Spot|1.365744434|0.7322
USD|AUD|09-APR-2022|Spot|1.3407936|0.74583
USD|AUD|09-DEC-2021|Spot|1.395688338|0.71649
USD|AUD|09-FEB-2022|Spot|1.401979049|0.71328
USD|AUD|09-JAN-2022|Spot|1.392482104|0.71814
USD|AUD|09-JUN-2022|Spot|1.385349825|0.72184
USD|AUD|09-MAR-2022|Spot|1.377098682|0.72616
USD|AUD|09-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|09-NOV-2021|Spot|1.347438284|0.74215
USD|AUD|09-OCT-2021|Spot|1.368467229|0.73074
USD|AUD|10-APR-2022|Spot|1.342071104|0.74512
USD|AUD|10-DEC-2021|Spot|1.39943671|0.71457
USD|AUD|10-FEB-2022|Spot|0.71815948|1.39245
USD|AUD|10-JAN-2022|Spot|1.392627962|0.71807
USD|AUD|10-JUN-2022|Spot|1.404303696|0.7121
USD|AUD|10-MAR-2022|Spot|1.36579073|0.73218
USD|AUD|10-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|10-NOV-2021|Spot|1.356238331|0.73733
USD|AUD|10-OCT-2021|Spot|1.368317771|0.73082
USD|AUD|11-APR-2022|Spot|1.341514272|0.74543
USD|AUD|11-DEC-2021|Spot|1.393677255|0.71753
USD|AUD|11-FEB-2022|Spot|1.379956479|0.72466
USD|AUD|11-JAN-2022|Spot|1.394535988|0.71708
USD|AUD|11-JUN-2022|Spot|1.41825721|0.70509
USD|AUD|11-MAR-2022|Spot|1.358140014|0.7363
USD|AUD|11-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|11-NOV-2021|Spot|1.359108682|0.73578
USD|AUD|11-OCT-2021|Spot|1.369552491|0.73017
USD|AUD|12-APR-2022|Spot|1.347255159|0.74225
USD|AUD|12-DEC-2021|Spot|1.393719155|0.7175
USD|AUD|12-FEB-2022|Spot|1.39318975|0.71778
USD|AUD|12-JAN-2022|Spot|1.389609655|0.71963
USD|AUD|12-JUN-2022|Spot|1.414166626|0.70713
USD|AUD|12-MAR-2022|Spot|1.36863717|0.73065
USD|AUD|12-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|12-NOV-2021|Spot|1.368301805|0.73083
USD|AUD|12-OCT-2021|Spot|1.357284859|0.73677
USD|AUD|13-APR-2022|Spot|1.335894443|0.74856
USD|AUD|13-DEC-2021|Spot|1.393941006|0.71739
USD|AUD|13-FEB-2022|Spot|1.40209698|0.71322
USD|AUD|13-JAN-2022|Spot|1.374124096|0.72774
USD|AUD|13-JUN-2022|Spot|1.416901172|0.70577
USD|AUD|13-MAR-2022|Spot|1.372019106|0.72885
USD|AUD|13-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|13-NOV-2021|Spot|1.366266221|0.73192
USD|AUD|13-OCT-2021|Spot|1.358192324|0.73627
USD|AUD|14-APR-2022|Spot|1.347426386|0.74216
USD|AUD|14-DEC-2021|Spot|1.404036893|0.71223
USD|AUD|14-FEB-2022|Spot|1.400605275|0.71398
USD|AUD|14-JAN-2022|Spot|1.370042013|0.7299
USD|AUD|14-JUN-2022|Spot|1.440343537|0.69428
USD|AUD|14-MAR-2022|Spot|1.370440711|0.72969
USD|AUD|14-MAY-2022|Spot|1.44519775|0.69195
USD|AUD|14-NOV-2021|Spot|1.364124028|0.73307
USD|AUD|14-OCT-2021|Spot|1.356789345|0.73703
USD|AUD|15-APR-2022|Spot|1.350785194|0.74031
USD|AUD|15-DEC-2021|Spot|1.407990544|0.71023
USD|AUD|15-FEB-2022|Spot|1.403155327|0.71268
USD|AUD|15-JAN-2022|Spot|1.384455074|0.72231
USD|AUD|15-JUN-2022|Spot|1.448087419|0.69057
USD|AUD|15-MAR-2022|Spot|1.382272845|0.72345
USD|AUD|15-MAY-2022|Spot|1.441304404|0.69382
USD|AUD|15-NOV-2021|Spot|1.363747182|0.73327
USD|AUD|15-OCT-2021|Spot|1.347732082|0.74199
USD|AUD|16-APR-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|16-DEC-2021|Spot|1.404377686|0.71206
USD|AUD|16-FEB-2022|Spot|1.398493404|0.71506
USD|AUD|16-JAN-2022|Spot|1.38747524|0.72073
USD|AUD|16-MAR-2022|Spot|1.389519697|0.71967
USD|AUD|16-MAY-2022|Spot|1.439769021|0.69456
USD|AUD|16-NOV-2021|Spot|1.358533497|0.73609
USD|AUD|16-OCT-2021|Spot|1.348581766|0.74152
USD|AUD|17-APR-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|17-DEC-2021|Spot|1.390789502|0.71902
USD|AUD|17-FEB-2022|Spot|0.718095016|1.39257
USD|AUD|17-JAN-2022|Spot|1.386788512|0.72109
USD|AUD|17-MAR-2022|Spot|1.37899065|0.72517
USD|AUD|17-MAY-2022|Spot|1.440312339|0.69429
USD|AUD|17-NOV-2021|Spot|1.366720979|0.73168
USD|AUD|17-OCT-2021|Spot|1.348377358|0.74163
USD|AUD|18-APR-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|18-DEC-2021|Spot|1.399212941|0.71469
USD|AUD|18-FEB-2022|Spot|0.719399401|1.39005
USD|AUD|18-JAN-2022|Spot|1.386689246|0.72114
USD|AUD|18-MAR-2022|Spot|1.354919198|0.73805
USD|AUD|18-MAY-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|18-NOV-2021|Spot|1.374655567|0.72745
USD|AUD|18-OCT-2021|Spot|1.348408604|0.74161
USD|AUD|19-APR-2022|Spot|1.35135135135135135135135135135135135135E00|0.74
USD|AUD|19-DEC-2021|Spot|1.403012999|0.71275
USD|AUD|19-FEB-2022|Spot|1.39406614|0.71733
